Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio
172.31.224.77_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.240.62_trafic,40,22,8,20,16,0,0,1,3,12,1,0,1,1,0
172.31.154.151_trafic,33,24,3,0,10,0,0,1,3,8,1,0,0,0,0
172.31.237.239_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0
172.31.238.238_trafic,196,53,22,4,19,0,8,1,5,15,3,0,1,1,0
172.31.250.36_trafic,110,22,13,8,18,0,0,1,2,11,5,0,1,1,0
172.31.237.233_trafic,86,32,15,1,12,0,0,1,4,17,2,0,1,1,0
172.31.149.83_trafic,62,24,6,1,6,0,0,1,2,9,2,0,0,0,0
172.31.120.181_trafic,68,26,12,1,6,0,0,1,2,14,2,0,0,0,0
172.31.237.237_trafic,68,32,6,3,25,0,1,1,5,14,2,0,1,1,0
172.31.237.236_trafic,61,23,16,1,9,0,0,1,3,11,2,0,1,1,0
172.31.131.54_trafic,144,84,10,2,62,0,0,1,4,54,1,0,0,0,0
172.31.105.229_trafic,248,67,46,8,16,0,0,1,2,21,3,0,0,0,0
172.31.131.53_trafic,14,14,1,14,6,0,0,1,2,6,1,0,0,0,0
172.31.250.33_trafic,143,68,9,5,30,0,4,1,4,28,2,0,1,1,0
172.31.151.61_trafic,217,122,16,3,50,0,0,1,9,56,1,0,0,0,0
172.31.128.223_trafic,240,81,19,4,40,0,0,1,7,35,2,0,0,0,0
172.31.236.212_trafic,52,32,10,26,28,0,0,1,3,23,1,0,1,1,0
172.31.236.213_trafic,442,96,61,8,28,0,0,1,5,46,4,0,1,1,0
172.31.236.210_trafic,129,54,29,2,23,0,0,1,10,28,2,0,1,1,0
172.31.236.216_trafic,53,35,8,4,14,0,1,1,5,15,1,0,1,1,0
172.31.236.217_trafic,428,161,18,7,35,0,0,1,3,28,2,0,1,1,0
172.31.236.215_trafic,179,50,25,3,11,0,5,1,7,17,3,0,1,1,0
172.31.238.92_trafic,28,15,8,14,17,0,0,1,4,13,1,0,1,1,0
172.31.154.159_trafic,237,115,13,4,35,0,0,1,8,46,2,0,0,0,0
172.31.253.255_trafic,280,124,15,7,80,0,0,1,3,47,2,0,1,1,0
172.31.238.95_trafic,170,36,36,2,17,0,0,1,4,13,4,0,1,1,0
172.31.236.112_trafic,80,21,15,1,8,0,0,1,2,6,3,0,1,1,0
172.31.109.53_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
172.31.224.136_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.250.70_trafic,12,12,1,12,6,0,0,1,3,7,1,0,1,1,0
172.31.250.75_trafic,22,11,4,0,6,0,0,1,2,8,2,0,1,1,0
172.31.226.197_trafic,175,50,33,5,24,0,0,1,5,15,3,0,1,1,0
172.31.241.162_trafic,88,30,7,1,13,0,0,1,2,8,2,0,1,1,0
172.31.241.160_trafic,105,18,25,1,8,0,0,1,4,11,5,0,1,1,0
172.31.245.121_trafic,7,7,1,7,7,0,0,1,2,5,1,0,1,1,0
172.31.241.166_trafic,18,15,2,9,15,0,0,1,2,9,1,0,1,1,0
172.31.151.68_trafic,34,10,10,2,6,0,0,1,1,3,3,0,0,0,0
172.31.253.183_trafic,67,34,8,9,32,0,0,1,6,14,1,0,1,1,0
172.31.237.27_trafic,197,41,14,5,24,0,0,1,4,20,4,0,1,1,0
172.31.110.148_trafic,143,55,12,2,14,0,0,1,4,18,2,0,0,0,0
172.31.149.254_trafic,30,12,7,1,5,0,0,1,2,7,2,0,0,0,0
172.31.149.253_trafic,252,127,51,7,61,0,1,1,10,64,1,0,0,0,0
172.31.149.251_trafic,45,16,9,1,15,0,0,1,3,14,2,0,0,0,0
172.31.224.72_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.237.126_trafic,322,113,62,5,33,0,0,1,6,32,2,0,1,1,0
172.31.237.121_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0
172.31.245.124_trafic,191,31,22,3,16,0,0,1,4,20,6,0,1,1,0
172.31.154.169_trafic,65,21,9,1,15,0,0,1,2,8,3,0,0,0,0
172.31.154.168_trafic,166,99,13,2,38,0,0,1,6,45,1,0,0,0,0
172.31.145.39_trafic,190,94,11,3,16,0,0,1,2,22,2,0,0,0,0
172.31.154.165_trafic,76,19,16,1,18,0,0,1,4,10,4,0,0,0,0
172.31.107.126_trafic,35,31,2,35,21,0,0,1,2,12,1,0,0,0,0
172.31.154.162_trafic,112,27,24,2,19,0,0,1,4,13,4,0,0,0,0
172.31.130.94_trafic,98,77,4,3,32,0,0,1,9,36,1,0,0,0,0
172.31.104.109_trafic,109,48,5,9,26,0,0,1,7,21,2,0,0,0,0
172.31.130.90_trafic,187,18,52,3,12,0,0,1,2,10,10,0,0,0,0
172.31.240.90_trafic,60,19,7,4,11,0,0,1,2,6,3,0,1,1,0
172.31.146.4_trafic,52,23,8,2,13,0,0,1,4,12,2,0,0,0,0
172.31.224.73_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.105.139_trafic,6,1,6,0,1,0,0,1,1,1,6,0,0,0,0
172.31.248.162_trafic,107,48,11,5,22,0,0,1,9,17,2,0,1,1,0
172.31.240.216_trafic,82,42,15,2,14,0,0,1,2,15,1,0,1,1,0
172.31.240.210_trafic,51,22,9,1,17,0,0,1,2,13,2,0,1,1,0
172.31.154.8_trafic,107,60,9,5,34,0,0,1,5,24,1,0,0,0,0
172.31.251.253_trafic,386,150,31,10,36,0,4,1,7,58,2,0,1,1,0
172.31.224.55_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.251.92_trafic,46,26,5,6,14,0,0,1,3,19,1,0,1,1,0
172.31.153.139_trafic,17,15,2,5,13,0,0,1,3,7,1,0,0,0,0
172.31.248.42_trafic,38,23,7,1,6,0,0,1,4,9,1,0,1,1,0
172.31.229.223_trafic,230,51,30,3,31,0,0,1,5,23,4,0,1,1,0
172.31.144.239_trafic,296,63,46,5,18,0,0,1,13,35,4,0,0,0,0
172.31.229.220_trafic,81,30,18,1,12,0,0,1,4,19,2,0,1,1,0
172.31.229.227_trafic,8,8,1,8,6,0,1,1,4,5,1,0,1,1,0
172.31.229.226_trafic,53,24,5,13,31,0,1,1,4,13,2,0,1,1,0
172.31.229.224_trafic,133,35,12,6,21,0,0,1,3,16,3,0,1,1,0
172.31.144.230_trafic,4,2,2,4,4,0,0,1,1,1,2,0,0,0,0
172.31.144.232_trafic,81,34,14,1,7,0,0,1,4,18,2,0,0,0,0
172.31.229.228_trafic,59,39,5,59,41,0,0,1,4,17,1,0,1,1,0
172.31.144.236_trafic,85,53,4,28,50,0,0,1,9,30,1,0,0,0,0
172.31.245.185_trafic,222,86,11,3,37,0,0,1,5,24,2,0,1,1,0
172.31.168.28_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.245.187_trafic,98,16,20,1,10,0,0,1,2,9,6,0,1,1,0
172.31.245.182_trafic,5,5,1,5,5,0,0,1,2,4,1,0,1,1,0
172.31.168.22_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.23_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.20_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.21_trafic,4,1,4,4,3,0,0,1,1,1,4,0,1,1,0
172.31.168.26_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.27_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.24_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.168.25_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.12.250_trafic,150,96,12,2,71,0,0,1,8,44,1,0,1,1,0
172.31.12.254_trafic,347,80,29,6,86,0,0,2,8,34,4,0,1,1,0
172.31.251.240_trafic,254,118,20,14,44,0,0,1,11,57,2,0,1,1,0
172.31.122.43_trafic,362,104,17,32,133,0,0,1,4,29,3,0,0,0,0
172.31.122.41_trafic,235,133,12,3,60,0,0,1,13,60,1,0,0,0,0
172.31.121.162_trafic,88,19,18,1,4,0,0,1,2,12,4,0,0,0,0
172.31.252.9_trafic,70,33,7,2,12,0,0,1,2,8,2,0,1,1,0
172.31.169.44_trafic,204,170,4,7,55,0,1,1,12,99,1,0,1,1,0
172.31.247.47_trafic,166,117,7,23,54,0,0,1,7,59,1,0,1,1,0
172.31.146.1_trafic,326,168,9,5,88,0,0,1,14,61,1,0,0,0,0
172.31.107.135_trafic,70,23,25,5,10,0,0,1,2,14,3,0,0,0,0
172.31.156.16_trafic,9,7,3,9,7,0,0,1,1,5,1,0,0,0,0
172.31.145.101_trafic,44,21,13,1,8,0,0,1,10,15,2,0,0,0,0
172.31.245.165_trafic,59,13,20,1,12,0,0,1,2,7,4,0,1,1,0
172.31.145.107_trafic,72,27,20,1,11,0,0,1,4,19,2,0,0,0,0
172.31.243.200_trafic,8,8,1,8,8,0,0,1,1,3,1,0,1,1,0
172.31.80.46_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
172.31.245.50_trafic,131,67,11,18,30,0,0,1,8,32,1,0,1,1,0
172.31.153.209_trafic,7,5,2,7,5,0,0,1,2,4,1,0,0,0,0
172.31.250.0_trafic,303,162,17,5,56,0,0,1,10,70,1,0,1,1,0
172.31.169.40_trafic,51,33,4,2,16,0,0,1,3,14,1,0,1,1,0
172.31.250.5_trafic,10,9,2,10,10,0,0,1,2,8,1,0,1,1,0
172.31.153.207_trafic,11,10,2,0,5,0,0,1,3,5,1,0,0,0,0
172.31.111.215_trafic,3,3,1,3,3,0,0,1,2,2,1,0,0,0,0
172.31.229.211_trafic,711,422,12,22,136,0,0,1,14,199,1,0,1,1,0
172.31.247.143_trafic,117,41,13,1,16,0,3,1,3,14,2,0,1,1,0
172.31.247.238_trafic,175,71,18,3,35,0,0,1,3,32,2,0,1,1,0
172.31.247.239_trafic,4,4,1,4,1,0,0,1,2,4,1,0,0,0,0
172.31.234.124_trafic,204,54,26,3,20,0,2,1,4,19,3,0,1,1,0
172.31.120.208_trafic,78,36,9,6,19,0,0,1,2,12,2,0,0,0,0
172.31.252.31_trafic,102,49,9,9,33,0,0,1,2,17,2,0,1,1,0
172.31.254.129_trafic,55,19,8,5,11,0,5,1,3,8,2,0,1,1,0
172.31.252.33_trafic,23,10,4,0,9,0,0,1,3,7,2,0,1,1,0
172.31.240.186_trafic,4,4,1,4,2,0,0,1,2,4,1,0,1,1,0
172.31.252.34_trafic,1465,291,38,24,155,0,0,1,19,88,5,0,1,1,0
172.31.158.23_trafic,585,159,21,10,31,0,0,1,8,66,3,0,0,0,0
172.31.158.22_trafic,45,21,10,1,14,0,0,1,2,8,2,0,0,0,0
172.31.111.35_trafic,12,6,4,12,12,0,0,1,3,3,2,0,0,0,0
172.31.252.38_trafic,19,13,3,6,9,0,0,1,3,9,1,0,1,1,0
172.31.123.96_trafic,18,16,3,18,15,0,3,1,3,5,1,0,0,0,0
172.31.253.48_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
172.31.254.124_trafic,139,17,29,2,27,0,0,1,2,9,8,0,1,1,0
172.31.158.28_trafic,85,39,20,3,22,0,0,1,9,9,2,0,0,0,0
172.31.145.211_trafic,526,147,54,9,110,0,0,1,5,33,3,0,0,0,0
172.31.247.147_trafic,22,11,7,0,5,0,7,1,4,7,2,0,0,0,0
172.31.234.58_trafic,325,126,14,10,35,0,0,1,5,35,2,0,1,1,0
172.31.19.26_trafic,121,22,29,2,12,0,0,3,2,11,5,0,1,1,0
172.31.234.53_trafic,194,36,50,3,26,0,1,1,5,17,5,0,1,1,0
172.31.230.255_trafic,133,43,19,2,21,0,0,1,5,21,3,0,1,1,0
172.31.238.244_trafic,46,13,9,2,7,0,0,1,4,10,3,0,1,1,0
172.31.153.60_trafic,747,236,30,12,45,0,0,1,7,82,3,0,0,0,0
172.31.230.251_trafic,148,24,26,12,18,0,0,1,5,17,6,0,1,1,0
172.31.230.253_trafic,128,22,13,2,12,0,0,1,3,8,5,0,1,1,0
172.31.250.118_trafic,200,84,10,3,28,0,0,1,4,29,2,0,1,1,0
172.31.146.36_trafic,22,20,2,1,7,0,0,1,2,8,1,0,0,0,0
172.31.235.147_trafic,177,26,58,3,14,0,0,1,3,15,6,0,1,1,0
172.31.229.161_trafic,79,40,12,1,23,0,0,1,8,17,1,0,1,1,0
172.31.235.149_trafic,74,43,13,4,18,0,0,1,5,18,1,0,1,1,0
172.31.250.110_trafic,113,40,21,4,13,0,0,1,5,25,2,0,1,1,0
172.31.244.38_trafic,59,17,16,1,4,0,15,1,2,8,3,0,1,1,0
172.31.244.39_trafic,4,2,2,4,4,0,0,1,1,2,2,0,1,1,0
172.31.250.114_trafic,312,138,12,6,33,0,7,1,6,62,2,0,1,1,0
172.31.250.116_trafic,100,70,4,1,35,0,0,1,2,15,1,0,1,1,0
172.31.235.50_trafic,62,49,3,3,28,0,0,1,7,25,1,0,1,1,0
172.31.126.222_trafic,65,21,17,1,8,0,0,1,4,11,3,0,0,0,0
172.31.251.185_trafic,6,6,1,0,3,0,1,1,3,3,1,0,1,1,0
172.31.229.163_trafic,208,62,27,3,39,0,0,1,7,25,3,0,1,1,0
172.31.151.119_trafic,241,28,100,4,9,0,0,1,4,22,8,0,0,0,0
172.31.151.118_trafic,153,66,15,2,17,0,0,1,9,35,2,0,0,0,0
172.31.235.59_trafic,112,32,12,4,24,0,0,1,15,8,3,0,1,1,0
172.31.107.158_trafic,83,26,12,1,12,0,0,1,3,16,3,0,0,0,0
172.31.234.165_trafic,5,4,2,5,4,0,0,1,2,3,1,0,1,1,0
172.31.238.119_trafic,416,201,15,9,85,0,0,1,9,66,2,0,1,1,0
172.31.233.162_trafic,87,61,6,2,44,0,0,1,7,25,1,0,1,1,0
172.31.151.111_trafic,109,64,7,2,24,0,0,1,2,21,1,0,0,0,0
172.31.83.83_trafic,135,18,28,2,9,0,0,1,4,10,7,0,0,0,0
172.31.234.57_trafic,119,89,3,17,40,0,0,1,6,31,1,0,1,1,0
172.31.150.170_trafic,249,118,12,4,34,0,4,1,11,36,2,0,0,0,0
172.31.150.171_trafic,73,51,13,1,18,0,2,1,7,21,1,0,0,0,0
172.31.124.154_trafic,51,23,20,0,8,0,0,1,3,9,2,0,0,0,0
172.31.127.240_trafic,284,51,70,4,13,0,0,1,4,27,5,0,0,0,0
172.31.127.241_trafic,26,16,4,0,9,0,0,1,3,8,1,0,0,0,0
172.31.158.63_trafic,79,19,16,1,12,0,0,1,1,5,4,0,0,0,0
172.31.127.247_trafic,76,37,12,1,21,0,0,1,5,18,2,0,0,0,0
172.31.242.169_trafic,126,36,36,3,16,0,0,1,1,17,3,0,1,1,0
172.31.224.115_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.238.226_trafic,85,17,17,1,12,0,0,1,2,7,5,0,1,1,0
172.31.242.160_trafic,186,42,21,5,22,0,0,1,7,23,4,0,1,1,0
172.31.242.163_trafic,91,44,15,11,14,0,0,1,4,18,2,0,1,1,0
172.31.238.228_trafic,179,82,13,6,27,0,0,1,2,20,2,0,1,1,0
172.31.242.167_trafic,109,24,18,7,22,0,0,1,2,10,4,0,1,1,0
172.31.225.38_trafic,169,68,19,2,18,0,0,1,5,28,2,0,1,1,0
172.31.228.223_trafic,75,19,16,4,12,0,0,1,2,11,3,0,1,1,0
172.31.225.33_trafic,98,33,15,1,14,0,0,1,4,14,2,0,1,1,0
172.31.150.195_trafic,85,51,7,5,22,0,0,1,7,29,1,0,0,0,0
172.31.150.192_trafic,573,234,22,13,35,0,0,1,17,97,2,0,0,0,0
172.31.150.190_trafic,6,5,2,0,1,0,0,1,1,5,1,0,0,0,0
172.31.227.70_trafic,101,36,19,3,18,0,0,1,5,19,2,0,1,1,0
172.31.233.100_trafic,200,153,5,8,27,0,0,1,8,40,1,0,1,1,0
172.31.233.106_trafic,202,135,31,6,45,0,0,1,5,60,1,0,1,1,0
172.31.227.76_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
172.31.227.79_trafic,355,165,13,7,33,0,0,1,7,69,2,0,1,1,0
172.31.152.200_trafic,21,13,3,0,8,0,1,1,3,6,1,0,0,0,0
172.31.233.109_trafic,27,17,3,0,3,0,0,1,2,13,1,0,1,1,0
172.31.145.251_trafic,204,145,4,12,50,0,0,1,8,48,1,0,0,0,0
172.31.249.248_trafic,45,19,4,22,19,0,0,1,4,14,2,0,1,1,0
172.31.238.138_trafic,47,26,5,1,6,0,0,1,3,11,1,0,1,1,0
172.31.231.231_trafic,132,34,22,2,13,0,0,1,3,13,3,0,1,1,0
172.31.244.102_trafic,111,54,8,2,39,0,0,1,9,17,2,0,1,1,0
172.31.80.6_trafic,157,33,27,2,11,0,0,1,5,13,4,0,0,0,0
172.31.231.235_trafic,52,33,6,1,19,0,0,1,4,20,1,0,1,1,0
172.31.80.4_trafic,252,2,232,4,11,0,0,1,2,1,126,0,0,0,0
172.31.151.203_trafic,118,28,34,3,13,0,0,1,4,16,4,0,0,0,0
172.31.238.130_trafic,89,43,16,3,21,0,0,1,7,12,2,0,1,1,0
172.31.151.201_trafic,757,300,15,32,141,0,0,1,12,161,2,0,0,0,0
172.31.238.132_trafic,269,135,12,4,43,0,0,1,19,63,1,0,1,1,0
172.31.151.206_trafic,10,9,2,10,10,0,0,1,1,7,1,0,0,0,0
172.31.231.155_trafic,60,25,8,1,10,0,0,1,4,14,2,0,1,1,0
172.31.155.51_trafic,111,51,19,2,33,0,0,1,5,24,2,0,0,0,0
172.31.159.19_trafic,14,12,2,1,8,0,0,1,2,7,1,0,0,0,0
172.31.131.72_trafic,65,22,11,1,15,0,0,1,1,3,2,0,0,0,0
172.31.158.251_trafic,4,3,2,4,4,0,0,1,1,3,1,0,0,0,0
172.31.231.144_trafic,18,9,2,18,9,0,0,1,1,4,2,0,1,1,0
172.31.231.146_trafic,89,20,20,1,14,0,0,1,2,9,4,0,1,1,0
172.31.227.100_trafic,2397,440,127,41,402,0,0,1,19,227,5,0,1,1,0
172.31.158.254_trafic,30,16,7,1,7,0,0,1,2,10,1,0,0,0,0
172.31.231.142_trafic,4,3,2,4,1,0,0,1,1,1,1,0,0,0,0
172.31.105.16_trafic,353,51,52,5,27,0,0,1,3,14,6,0,0,0,0
172.31.148.79_trafic,198,82,11,4,40,0,7,1,18,51,2,0,0,0,0
172.31.111.118_trafic,14,11,2,14,8,0,1,1,2,8,1,0,0,0,0
172.31.224.58_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.224.59_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.148.73_trafic,70,15,14,1,5,0,0,1,2,9,4,0,0,0,0
172.31.111.112_trafic,32,12,10,0,6,0,0,1,2,6,2,0,0,0,0
172.31.111.111_trafic,168,47,21,2,26,0,0,1,2,7,3,0,0,0,0
172.31.126.167_trafic,53,22,24,0,8,0,0,1,3,14,2,0,0,0,0
172.31.224.52_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.111.116_trafic,144,75,10,4,14,0,0,1,2,20,1,0,0,0,0
172.31.156.149_trafic,12,9,2,12,9,0,0,1,3,7,1,0,0,0,0
172.31.150.227_trafic,77,35,14,1,8,0,0,1,2,18,2,0,0,0,0
172.31.226.54_trafic,37,13,7,1,8,0,0,1,2,5,2,0,1,1,0
172.31.226.55_trafic,177,73,14,3,17,0,0,1,7,24,2,0,1,1,0
172.31.106.111_trafic,4,4,1,4,3,0,0,1,1,2,1,0,0,0,0
172.31.171.25_trafic,57,46,4,1,22,0,0,1,3,15,1,0,1,1,0
172.31.155.18_trafic,51,24,9,1,19,0,3,1,6,14,2,0,0,0,0
172.31.149.70_trafic,81,33,15,1,5,0,0,1,3,21,2,0,0,0,0
172.31.243.36_trafic,16,7,4,2,7,0,0,1,4,3,2,0,1,1,0
172.31.149.72_trafic,215,77,38,3,33,0,0,1,14,33,2,0,0,0,0
172.31.149.74_trafic,5,3,2,0,2,0,0,1,1,3,1,0,0,0,0
172.31.153.158_trafic,50,49,2,50,26,0,0,1,4,20,1,0,0,0,0
172.31.106.128_trafic,167,69,25,2,34,0,0,1,5,42,2,0,0,0,0
172.31.106.129_trafic,27,17,4,27,12,0,0,1,4,12,1,0,0,0,0
172.31.149.78_trafic,33,23,6,5,9,0,0,1,3,15,1,0,0,0,0
172.31.149.79_trafic,235,45,53,3,17,0,2,1,6,31,5,0,0,0,0
172.31.146.152_trafic,21,16,4,0,3,0,0,1,2,7,1,0,0,0,0
172.31.153.153_trafic,190,62,32,3,46,0,0,1,5,20,3,0,0,0,0
172.31.153.152_trafic,85,37,12,2,16,0,0,1,10,15,2,0,0,0,0
172.31.153.20_trafic,20,9,4,20,10,0,0,1,1,6,2,0,0,0,0
172.31.110.208_trafic,189,70,29,3,18,0,5,1,4,29,2,0,0,0,0
172.31.254.211_trafic,35,22,9,1,13,0,0,1,4,13,1,0,1,1,0
172.31.107.239_trafic,392,113,27,11,94,0,0,1,6,44,3,0,0,0,0
172.31.153.21_trafic,21,11,5,21,11,0,0,1,3,8,1,0,0,0,0
172.31.236.230_trafic,10,5,4,10,7,0,0,1,1,4,2,0,1,1,0
172.31.154.17_trafic,127,71,9,2,26,0,0,1,4,29,1,0,0,0,0
172.31.110.207_trafic,54,14,13,27,34,0,0,1,2,10,3,0,0,0,0
172.31.227.218_trafic,212,68,21,3,21,0,0,1,4,17,3,0,1,1,0
172.31.13.45_trafic,670,264,25,11,87,0,0,1,15,136,2,0,1,1,0
172.31.13.46_trafic,4,1,4,0,2,0,0,1,1,1,4,0,0,0,0
172.31.235.186_trafic,58,28,6,1,12,0,4,1,3,17,2,0,1,1,0
172.31.148.171_trafic,61,16,16,1,5,0,0,1,2,11,3,0,0,0,0
172.31.227.210_trafic,44,32,6,4,27,0,0,1,4,19,1,0,1,1,0
172.31.227.212_trafic,36,21,5,36,22,0,0,1,4,12,1,0,1,1,0
172.31.149.95_trafic,132,63,16,2,23,0,0,1,3,27,2,0,0,0,0
172.31.227.214_trafic,107,37,9,2,26,0,0,1,4,10,2,0,1,1,0
172.31.149.93_trafic,42,22,5,0,6,0,0,1,3,11,1,0,0,0,0
172.31.149.90_trafic,256,86,30,10,24,0,0,1,8,32,2,0,0,0,0
172.31.149.91_trafic,116,39,31,2,20,0,0,1,12,27,2,0,0,0,0
172.31.122.5_trafic,18,7,10,2,4,0,0,1,3,6,2,0,0,0,0
172.31.243.154_trafic,21,14,3,10,10,0,0,1,2,7,1,0,1,1,0
172.31.154.74_trafic,134,59,29,2,14,0,0,1,3,14,2,0,0,0,0
172.31.240.35_trafic,112,25,24,9,16,0,0,1,2,9,4,0,1,1,0
172.31.123.143_trafic,10,5,4,2,4,0,0,1,1,4,2,0,0,0,0
172.31.123.142_trafic,44,17,6,0,9,0,0,1,2,4,2,0,0,0,0
172.31.243.153_trafic,30,16,4,0,8,0,0,1,3,10,1,0,1,1,0
172.31.123.140_trafic,118,18,28,2,6,0,0,1,3,10,6,0,0,0,0
172.31.234.243_trafic,63,14,12,2,20,0,0,1,5,8,4,0,1,1,0
172.31.233.251_trafic,20,11,4,6,15,0,0,1,2,5,1,0,1,1,0
172.31.153.27_trafic,13,8,6,0,5,0,0,1,2,6,1,0,0,0,0
172.31.154.78_trafic,116,60,7,2,18,0,0,1,6,28,1,0,0,0,0
172.31.12.19_trafic,40,16,6,40,26,0,0,1,2,8,2,0,1,1,0
172.31.170.67_trafic,8,2,6,0,2,0,0,1,1,2,4,0,0,0,0
172.31.125.29_trafic,19,17,2,19,18,0,0,1,3,11,1,0,0,0,0
172.31.253.75_trafic,176,124,5,5,85,0,0,1,23,84,1,0,1,1,0
172.31.150.212_trafic,51,26,7,0,13,0,0,1,4,17,1,0,0,0,0
172.31.144.181_trafic,126,45,16,2,21,0,0,1,3,22,2,0,0,0,0
172.31.104.212_trafic,48,16,24,0,3,0,0,1,2,6,3,0,0,0,0
172.31.241.228_trafic,117,32,19,3,16,0,0,1,4,19,3,0,1,1,0
172.31.155.199_trafic,24,12,4,12,16,0,0,1,4,8,2,0,0,0,0
172.31.104.217_trafic,219,108,6,4,44,0,0,1,14,46,2,0,0,0,0
172.31.104.215_trafic,26,20,3,2,13,0,0,1,3,10,1,0,0,0,0
172.31.241.220_trafic,4,4,1,4,2,0,0,1,2,4,1,0,0,0,0
172.31.241.223_trafic,34,18,6,6,17,0,0,1,3,12,1,0,1,1,0
172.31.155.196_trafic,75,3,68,2,30,0,3,1,2,3,25,0,0,0,0
172.31.241.227_trafic,154,69,15,5,23,0,0,1,4,33,2,0,1,1,0
172.31.155.194_trafic,190,160,6,4,122,0,0,1,10,100,1,0,0,0,0
172.31.104.184_trafic,106,86,10,1,48,0,0,1,4,45,1,0,0,0,0
172.31.228.197_trafic,110,53,11,7,34,0,0,1,7,23,2,0,1,1,0
172.31.128.104_trafic,37,19,11,0,5,0,0,1,4,11,1,0,0,0,0
172.31.228.199_trafic,6,6,1,6,6,0,0,1,2,3,1,0,1,1,0
172.31.128.107_trafic,8,7,2,8,5,0,0,1,3,7,1,0,0,0,0
172.31.128.101_trafic,307,112,26,8,35,0,0,1,12,48,2,0,0,0,0
172.31.128.102_trafic,30,16,6,15,9,0,0,1,3,10,1,0,0,0,0
172.31.131.198_trafic,112,61,8,6,42,0,0,1,7,25,1,0,0,0,0
172.31.130.232_trafic,235,92,34,13,56,0,0,1,6,33,2,0,0,0,0
172.31.150.38_trafic,2,2,1,2,1,0,0,1,1,2,1,0,0,0,0
172.31.234.228_trafic,149,109,7,7,53,0,0,1,9,58,1,0,1,1,0
172.31.150.35_trafic,109,45,18,2,18,0,0,1,4,26,2,0,0,0,0
172.31.150.32_trafic,43,23,5,0,9,0,0,1,3,14,1,0,0,0,0
172.31.224.142_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.237.93_trafic,243,26,49,4,19,0,0,1,3,11,9,0,1,1,0
172.31.224.140_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.225.184_trafic,63,25,17,1,9,0,0,1,2,10,2,0,1,1,0
172.31.107.18_trafic,7,7,1,7,6,0,0,1,1,3,1,0,0,0,0
172.31.225.181_trafic,2,2,1,2,2,0,0,1,1,1,1,0,0,0,0
172.31.159.124_trafic,131,11,41,2,14,0,0,1,2,5,11,0,0,0,0
172.31.110.194_trafic,6,5,2,6,5,0,0,1,3,5,1,0,0,0,0
172.31.225.189_trafic,187,84,28,6,29,0,0,1,5,32,2,0,1,1,0
172.31.147.203_trafic,7,7,1,7,4,0,0,1,1,4,1,0,0,0,0
172.31.159.125_trafic,57,10,11,1,10,0,1,1,4,5,5,0,0,0,0
172.31.147.206_trafic,213,161,11,3,66,0,0,1,6,69,1,0,0,0,0
172.31.254.18_trafic,224,74,17,4,41,0,0,1,12,26,3,0,1,1,0
172.31.239.228_trafic,210,22,47,4,11,0,0,1,2,4,9,0,1,1,0
172.31.104.77_trafic,62,33,28,4,27,0,0,1,4,20,1,0,0,0,0
172.31.254.12_trafic,128,62,11,4,20,0,0,1,8,22,2,0,1,1,0
172.31.120.198_trafic,3,3,1,3,3,0,0,1,2,2,1,0,0,0,0
172.31.129.89_trafic,434,154,37,8,49,0,1,1,9,49,2,0,0,0,0
172.31.237.202_trafic,37,29,4,37,22,0,0,1,4,19,1,0,1,1,0
172.31.109.240_trafic,19,13,3,19,13,0,0,1,2,9,1,0,0,0,0
