,Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio,RESULT
4094,172.31.231.235_trafic,52,33,6,1,19,0,0,1,4,20,1,0,1,1,0,clean
4095,172.31.80.4_trafic,252,2,232,4,11,0,0,1,2,1,126,0,0,0,0,Bot
4096,172.31.151.203_trafic,118,28,34,3,13,0,0,1,4,16,4,0,0,0,0,Bot
4097,172.31.238.130_trafic,89,43,16,3,21,0,0,1,7,12,2,0,1,1,0,Bot
4098,172.31.151.201_trafic,757,300,15,32,141,0,0,1,12,161,2,0,0,0,0,Bot
4099,172.31.238.132_trafic,269,135,12,4,43,0,0,1,19,63,1,0,1,1,0,clean
4100,172.31.151.206_trafic,10,9,2,10,10,0,0,1,1,7,1,0,0,0,0,clean
4101,172.31.231.155_trafic,60,25,8,1,10,0,0,1,4,14,2,0,1,1,0,clean
4102,172.31.155.51_trafic,111,51,19,2,33,0,0,1,5,24,2,0,0,0,0,Bot
4103,172.31.159.19_trafic,14,12,2,1,8,0,0,1,2,7,1,0,0,0,0,clean
4104,172.31.131.72_trafic,65,22,11,1,15,0,0,1,1,3,2,0,0,0,0,Bot
4105,172.31.158.251_trafic,4,3,2,4,4,0,0,1,1,3,1,0,0,0,0,clean
4106,172.31.231.144_trafic,18,9,2,18,9,0,0,1,1,4,2,0,1,1,0,clean
4107,172.31.231.146_trafic,89,20,20,1,14,0,0,1,2,9,4,0,1,1,0,Bot
4108,172.31.227.100_trafic,2397,440,127,41,402,0,0,1,19,227,5,0,1,1,0,Bot
4109,172.31.158.254_trafic,30,16,7,1,7,0,0,1,2,10,1,0,0,0,0,clean
4110,172.31.231.142_trafic,4,3,2,4,1,0,0,1,1,1,1,0,0,0,0,clean
4111,172.31.105.16_trafic,353,51,52,5,27,0,0,1,3,14,6,0,0,0,0,Bot
4112,172.31.148.79_trafic,198,82,11,4,40,0,7,1,18,51,2,0,0,0,0,clean
4113,172.31.111.118_trafic,14,11,2,14,8,0,1,1,2,8,1,0,0,0,0,clean
4114,172.31.224.58_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4115,172.31.224.59_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4116,172.31.148.73_trafic,70,15,14,1,5,0,0,1,2,9,4,0,0,0,0,Bot
4117,172.31.111.112_trafic,32,12,10,0,6,0,0,1,2,6,2,0,0,0,0,clean
4118,172.31.111.111_trafic,168,47,21,2,26,0,0,1,2,7,3,0,0,0,0,Bot
4119,172.31.126.167_trafic,53,22,24,0,8,0,0,1,3,14,2,0,0,0,0,Bot
4120,172.31.224.52_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4121,172.31.111.116_trafic,144,75,10,4,14,0,0,1,2,20,1,0,0,0,0,clean
4122,172.31.156.149_trafic,12,9,2,12,9,0,0,1,3,7,1,0,0,0,0,clean
4123,172.31.150.227_trafic,77,35,14,1,8,0,0,1,2,18,2,0,0,0,0,Bot
4124,172.31.226.54_trafic,37,13,7,1,8,0,0,1,2,5,2,0,1,1,0,clean
4125,172.31.226.55_trafic,177,73,14,3,17,0,0,1,7,24,2,0,1,1,0,Bot
4126,172.31.106.111_trafic,4,4,1,4,3,0,0,1,1,2,1,0,0,0,0,clean
4127,172.31.171.25_trafic,57,46,4,1,22,0,0,1,3,15,1,0,1,1,0,clean
4128,172.31.155.18_trafic,51,24,9,1,19,0,3,1,6,14,2,0,0,0,0,clean
4129,172.31.149.70_trafic,81,33,15,1,5,0,0,1,3,21,2,0,0,0,0,Bot
4130,172.31.243.36_trafic,16,7,4,2,7,0,0,1,4,3,2,0,1,1,0,clean
4131,172.31.149.72_trafic,215,77,38,3,33,0,0,1,14,33,2,0,0,0,0,clean
4132,172.31.149.74_trafic,5,3,2,0,2,0,0,1,1,3,1,0,0,0,0,clean
4133,172.31.153.158_trafic,50,49,2,50,26,0,0,1,4,20,1,0,0,0,0,clean
4134,172.31.106.128_trafic,167,69,25,2,34,0,0,1,5,42,2,0,0,0,0,Bot
4135,172.31.106.129_trafic,27,17,4,27,12,0,0,1,4,12,1,0,0,0,0,Bot
4136,172.31.149.78_trafic,33,23,6,5,9,0,0,1,3,15,1,0,0,0,0,clean
4137,172.31.149.79_trafic,235,45,53,3,17,0,2,1,6,31,5,0,0,0,0,Bot
4138,172.31.146.152_trafic,21,16,4,0,3,0,0,1,2,7,1,0,0,0,0,clean
4139,172.31.153.153_trafic,190,62,32,3,46,0,0,1,5,20,3,0,0,0,0,Bot
4140,172.31.153.152_trafic,85,37,12,2,16,0,0,1,10,15,2,0,0,0,0,Bot
4141,172.31.153.20_trafic,20,9,4,20,10,0,0,1,1,6,2,0,0,0,0,clean
4142,172.31.110.208_trafic,189,70,29,3,18,0,5,1,4,29,2,0,0,0,0,Bot
4143,172.31.254.211_trafic,35,22,9,1,13,0,0,1,4,13,1,0,1,1,0,clean
4144,172.31.107.239_trafic,392,113,27,11,94,0,0,1,6,44,3,0,0,0,0,Bot
4145,172.31.153.21_trafic,21,11,5,21,11,0,0,1,3,8,1,0,0,0,0,clean
4146,172.31.236.230_trafic,10,5,4,10,7,0,0,1,1,4,2,0,1,1,0,clean
4147,172.31.154.17_trafic,127,71,9,2,26,0,0,1,4,29,1,0,0,0,0,clean
4148,172.31.110.207_trafic,54,14,13,27,34,0,0,1,2,10,3,0,0,0,0,Bot
4149,172.31.227.218_trafic,212,68,21,3,21,0,0,1,4,17,3,0,1,1,0,Bot
4150,172.31.13.45_trafic,670,264,25,11,87,0,0,1,15,136,2,0,1,1,0,Bot
4151,172.31.13.46_trafic,4,1,4,0,2,0,0,1,1,1,4,0,0,0,0,clean
4152,172.31.235.186_trafic,58,28,6,1,12,0,4,1,3,17,2,0,1,1,0,clean
4153,172.31.148.171_trafic,61,16,16,1,5,0,0,1,2,11,3,0,0,0,0,Bot
4154,172.31.227.210_trafic,44,32,6,4,27,0,0,1,4,19,1,0,1,1,0,clean
4155,172.31.227.212_trafic,36,21,5,36,22,0,0,1,4,12,1,0,1,1,0,clean
4156,172.31.149.95_trafic,132,63,16,2,23,0,0,1,3,27,2,0,0,0,0,Bot
4157,172.31.227.214_trafic,107,37,9,2,26,0,0,1,4,10,2,0,1,1,0,clean
4158,172.31.149.93_trafic,42,22,5,0,6,0,0,1,3,11,1,0,0,0,0,clean
4159,172.31.149.90_trafic,256,86,30,10,24,0,0,1,8,32,2,0,0,0,0,Bot
4160,172.31.149.91_trafic,116,39,31,2,20,0,0,1,12,27,2,0,0,0,0,Bot
4161,172.31.122.5_trafic,18,7,10,2,4,0,0,1,3,6,2,0,0,0,0,clean
4162,172.31.243.154_trafic,21,14,3,10,10,0,0,1,2,7,1,0,1,1,0,clean
4163,172.31.154.74_trafic,134,59,29,2,14,0,0,1,3,14,2,0,0,0,0,Bot
4164,172.31.240.35_trafic,112,25,24,9,16,0,0,1,2,9,4,0,1,1,0,Bot
4165,172.31.123.143_trafic,10,5,4,2,4,0,0,1,1,4,2,0,0,0,0,clean
4166,172.31.123.142_trafic,44,17,6,0,9,0,0,1,2,4,2,0,0,0,0,clean
4167,172.31.243.153_trafic,30,16,4,0,8,0,0,1,3,10,1,0,1,1,0,clean
4168,172.31.123.140_trafic,118,18,28,2,6,0,0,1,3,10,6,0,0,0,0,Bot
4169,172.31.234.243_trafic,63,14,12,2,20,0,0,1,5,8,4,0,1,1,0,Bot
4170,172.31.233.251_trafic,20,11,4,6,15,0,0,1,2,5,1,0,1,1,0,clean
4171,172.31.153.27_trafic,13,8,6,0,5,0,0,1,2,6,1,0,0,0,0,clean
4172,172.31.154.78_trafic,116,60,7,2,18,0,0,1,6,28,1,0,0,0,0,clean
4173,172.31.12.19_trafic,40,16,6,40,26,0,0,1,2,8,2,0,1,1,0,clean
4174,172.31.170.67_trafic,8,2,6,0,2,0,0,1,1,2,4,0,0,0,0,clean
4175,172.31.125.29_trafic,19,17,2,19,18,0,0,1,3,11,1,0,0,0,0,clean
4176,172.31.253.75_trafic,176,124,5,5,85,0,0,1,23,84,1,0,1,1,0,clean
4177,172.31.150.212_trafic,51,26,7,0,13,0,0,1,4,17,1,0,0,0,0,clean
4178,172.31.144.181_trafic,126,45,16,2,21,0,0,1,3,22,2,0,0,0,0,Bot
4179,172.31.104.212_trafic,48,16,24,0,3,0,0,1,2,6,3,0,0,0,0,Bot
4180,172.31.241.228_trafic,117,32,19,3,16,0,0,1,4,19,3,0,1,1,0,Bot
4181,172.31.155.199_trafic,24,12,4,12,16,0,0,1,4,8,2,0,0,0,0,clean
4182,172.31.104.217_trafic,219,108,6,4,44,0,0,1,14,46,2,0,0,0,0,clean
4183,172.31.104.215_trafic,26,20,3,2,13,0,0,1,3,10,1,0,0,0,0,clean
4184,172.31.241.220_trafic,4,4,1,4,2,0,0,1,2,4,1,0,0,0,0,clean
4185,172.31.241.223_trafic,34,18,6,6,17,0,0,1,3,12,1,0,1,1,0,clean
4186,172.31.155.196_trafic,75,3,68,2,30,0,3,1,2,3,25,0,0,0,0,Bot
4187,172.31.241.227_trafic,154,69,15,5,23,0,0,1,4,33,2,0,1,1,0,Bot
4188,172.31.155.194_trafic,190,160,6,4,122,0,0,1,10,100,1,0,0,0,0,clean
4189,172.31.104.184_trafic,106,86,10,1,48,0,0,1,4,45,1,0,0,0,0,clean
4190,172.31.228.197_trafic,110,53,11,7,34,0,0,1,7,23,2,0,1,1,0,Bot
4191,172.31.128.104_trafic,37,19,11,0,5,0,0,1,4,11,1,0,0,0,0,Bot
4192,172.31.228.199_trafic,6,6,1,6,6,0,0,1,2,3,1,0,1,1,0,clean
4193,172.31.128.107_trafic,8,7,2,8,5,0,0,1,3,7,1,0,0,0,0,clean
4194,172.31.128.101_trafic,307,112,26,8,35,0,0,1,12,48,2,0,0,0,0,Bot
4195,172.31.128.102_trafic,30,16,6,15,9,0,0,1,3,10,1,0,0,0,0,clean
4196,172.31.131.198_trafic,112,61,8,6,42,0,0,1,7,25,1,0,0,0,0,clean
4197,172.31.130.232_trafic,235,92,34,13,56,0,0,1,6,33,2,0,0,0,0,Bot
4198,172.31.150.38_trafic,2,2,1,2,1,0,0,1,1,2,1,0,0,0,0,clean
4199,172.31.234.228_trafic,149,109,7,7,53,0,0,1,9,58,1,0,1,1,0,clean
4200,172.31.150.35_trafic,109,45,18,2,18,0,0,1,4,26,2,0,0,0,0,Bot
4201,172.31.150.32_trafic,43,23,5,0,9,0,0,1,3,14,1,0,0,0,0,clean
4202,172.31.224.142_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4203,172.31.237.93_trafic,243,26,49,4,19,0,0,1,3,11,9,0,1,1,0,Bot
4204,172.31.224.140_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4205,172.31.225.184_trafic,63,25,17,1,9,0,0,1,2,10,2,0,1,1,0,Bot
4206,172.31.107.18_trafic,7,7,1,7,6,0,0,1,1,3,1,0,0,0,0,clean
4207,172.31.225.181_trafic,2,2,1,2,2,0,0,1,1,1,1,0,0,0,0,clean
4208,172.31.159.124_trafic,131,11,41,2,14,0,0,1,2,5,11,0,0,0,0,Bot
4209,172.31.110.194_trafic,6,5,2,6,5,0,0,1,3,5,1,0,0,0,0,clean
4210,172.31.225.189_trafic,187,84,28,6,29,0,0,1,5,32,2,0,1,1,0,Bot
4211,172.31.147.203_trafic,7,7,1,7,4,0,0,1,1,4,1,0,0,0,0,clean
4212,172.31.159.125_trafic,57,10,11,1,10,0,1,1,4,5,5,0,0,0,0,Bot
4213,172.31.147.206_trafic,213,161,11,3,66,0,0,1,6,69,1,0,0,0,0,Bot
4214,172.31.254.18_trafic,224,74,17,4,41,0,0,1,12,26,3,0,1,1,0,clean
4215,172.31.239.228_trafic,210,22,47,4,11,0,0,1,2,4,9,0,1,1,0,Bot
4216,172.31.104.77_trafic,62,33,28,4,27,0,0,1,4,20,1,0,0,0,0,Bot
4217,172.31.254.12_trafic,128,62,11,4,20,0,0,1,8,22,2,0,1,1,0,Bot
4218,172.31.120.198_trafic,3,3,1,3,3,0,0,1,2,2,1,0,0,0,0,clean
4219,172.31.129.89_trafic,434,154,37,8,49,0,1,1,9,49,2,0,0,0,0,Bot
4220,172.31.237.202_trafic,37,29,4,37,22,0,0,1,4,19,1,0,1,1,0,clean
4221,172.31.109.240_trafic,19,13,3,19,13,0,0,1,2,9,1,0,0,0,0,clean
4222,172.31.130.144_trafic,36,17,5,3,10,0,0,1,2,11,2,0,0,0,0,clean
4223,172.31.120.197_trafic,215,124,19,4,74,0,0,1,4,57,1,0,0,0,0,Bot
4224,172.31.130.44_trafic,17,11,2,0,6,0,0,1,2,4,1,0,0,0,0,clean
4225,172.31.128.218_trafic,880,126,92,22,79,0,0,1,3,37,6,0,0,0,0,Bot
4226,172.31.131.47_trafic,93,78,3,6,52,0,0,1,8,47,1,0,0,0,0,clean
4227,172.31.234.222_trafic,14,9,3,4,5,0,0,1,1,6,1,0,0,0,0,clean
4228,172.31.105.235_trafic,164,27,120,2,9,0,0,1,3,10,6,0,0,0,0,Bot
4229,172.31.128.215_trafic,7,4,2,1,4,0,0,1,1,4,1,0,0,0,0,clean
4230,172.31.128.216_trafic,146,55,22,2,26,0,0,1,4,31,2,0,0,0,0,Bot
4231,172.31.131.49_trafic,6,6,1,6,5,0,0,1,2,5,1,0,0,0,0,clean
4232,172.31.238.84_trafic,24,3,21,0,2,0,0,1,2,2,8,0,1,1,0,Bot
4233,172.31.236.200_trafic,233,55,34,4,24,0,0,1,8,25,4,0,1,1,0,Bot
4234,172.31.236.203_trafic,227,44,44,3,12,0,0,1,4,15,5,0,1,1,0,Bot
4235,172.31.14.15_trafic,60,20,29,1,19,0,0,1,2,4,3,0,1,1,0,Bot
4236,172.31.14.12_trafic,26,10,12,0,6,0,0,1,2,6,2,0,1,1,0,Bot
4237,172.31.236.207_trafic,280,68,47,4,20,0,3,1,6,31,4,0,1,1,0,Bot
4238,172.31.14.11_trafic,36,11,9,0,10,0,0,1,2,5,3,0,1,1,0,clean
4239,172.31.236.209_trafic,134,58,13,4,34,0,50,1,5,19,2,0,1,1,0,Bot
4240,172.31.171.37_trafic,23,9,13,2,4,0,0,1,3,5,2,0,1,1,0,Bot
4241,172.31.119.39_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
4242,172.31.239.220_trafic,973,136,56,16,146,0,0,1,6,45,7,0,1,1,0,Bot
4243,172.31.238.89_trafic,204,52,46,13,53,0,0,1,3,17,3,0,1,1,0,Bot
4244,172.31.14.18_trafic,287,79,19,4,33,0,0,1,5,31,3,0,1,1,0,Bot
4245,172.31.147.102_trafic,74,38,13,12,15,0,0,1,2,11,1,0,0,0,0,Bot
4246,172.31.147.98_trafic,92,38,9,4,21,0,0,1,4,20,2,0,0,0,0,clean
4247,172.31.250.66_trafic,71,47,8,11,26,0,0,1,3,17,1,0,1,1,0,clean
4248,172.31.109.66_trafic,4,1,4,4,2,0,0,1,1,1,4,0,0,0,0,clean
4249,172.31.250.62_trafic,343,124,33,6,54,0,26,1,8,66,2,0,1,1,0,Bot
4250,172.31.109.64_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
4251,172.31.123.162_trafic,145,49,40,2,13,0,0,1,4,31,2,0,0,0,0,Bot
4252,172.31.253.114_trafic,14,13,2,14,14,0,0,1,1,8,1,0,1,1,0,clean
4253,172.31.243.59_trafic,69,22,10,1,7,0,0,1,3,8,3,0,1,1,0,clean
4254,172.31.250.69_trafic,180,90,13,3,50,0,0,1,4,29,2,0,1,1,0,Bot
4255,172.31.253.111_trafic,200,40,46,3,15,0,0,1,3,4,5,0,1,1,0,Bot
4256,172.31.149.229_trafic,354,98,25,6,21,0,0,1,3,17,3,0,0,0,0,Bot
4257,172.31.253.103_trafic,63,24,8,2,10,0,0,1,5,13,2,0,1,1,0,clean
4258,172.31.241.177_trafic,24,13,5,0,4,0,0,1,2,8,1,0,1,1,0,clean
4259,172.31.106.143_trafic,63,26,7,1,11,0,0,1,2,7,2,0,0,0,0,clean
4260,172.31.241.179_trafic,89,40,11,3,18,0,0,1,3,18,2,0,1,1,0,Bot
4261,172.31.243.243_trafic,7,2,4,0,2,0,0,1,1,2,3,0,1,1,0,clean
4262,172.31.149.227_trafic,41,12,7,2,10,0,0,1,2,6,3,0,0,0,0,clean
4263,172.31.108.253_trafic,4,4,1,4,3,0,0,1,2,4,1,0,0,0,0,clean
4264,172.31.237.113_trafic,164,84,18,2,42,0,0,1,6,42,1,0,1,1,0,Bot
4265,172.31.237.114_trafic,46,22,10,3,7,0,0,1,2,9,2,0,1,1,0,clean
4266,172.31.154.112_trafic,76,43,9,1,10,0,1,1,6,19,1,0,0,0,0,clean
4267,172.31.237.119_trafic,328,55,63,5,28,0,6,1,5,14,5,0,1,1,0,Bot
4268,172.31.238.247_trafic,86,42,16,1,29,0,0,1,9,18,2,0,1,1,0,Bot
4269,172.31.154.114_trafic,107,65,14,3,39,0,0,1,8,33,1,0,0,0,0,Bot
4270,172.31.153.143_trafic,90,38,20,1,11,0,0,1,3,18,2,0,0,0,0,Bot
4271,172.31.249.188_trafic,70,31,30,2,26,0,0,1,8,21,2,0,1,1,0,Bot
4272,172.31.105.127_trafic,5,4,2,5,5,0,0,1,2,4,1,0,0,0,0,clean
4273,172.31.13.9_trafic,246,2,232,4,7,0,0,1,2,1,123,0,0,0,0,Bot
4274,172.31.232.46_trafic,108,43,9,2,27,0,4,1,4,22,2,0,1,1,0,clean
4275,172.31.249.185_trafic,25,18,5,0,12,0,0,1,4,10,1,0,1,1,0,clean
4276,172.31.146.44_trafic,168,70,18,6,19,0,0,1,4,24,2,0,0,0,0,Bot
4277,172.31.240.226_trafic,274,137,35,4,31,0,0,1,4,43,2,0,1,1,0,Bot
4278,172.31.245.7_trafic,93,54,5,3,21,0,0,1,4,25,1,0,1,1,0,clean
4279,172.31.155.42_trafic,13,11,2,13,11,0,0,1,2,9,1,0,0,0,0,clean
4280,172.31.106.236_trafic,66,54,8,2,44,0,0,1,3,25,1,0,0,0,0,clean
4281,172.31.154.80_trafic,6,6,1,6,6,0,0,1,1,3,1,0,0,0,0,clean
4282,172.31.144.227_trafic,48,24,9,0,6,0,0,1,3,13,2,0,0,0,0,clean
4283,172.31.144.226_trafic,76,32,13,1,10,0,0,1,3,10,2,0,0,0,0,Bot
4284,172.31.144.220_trafic,7,5,3,2,2,0,0,1,2,4,1,0,0,0,0,clean
4285,172.31.230.42_trafic,22,18,3,11,14,0,0,1,3,9,1,0,1,1,0,clean
4286,172.31.168.17_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4287,172.31.245.192_trafic,59,22,9,7,23,0,0,1,3,12,2,0,1,1,0,clean
4288,172.31.168.15_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4289,172.31.149.135_trafic,308,146,16,5,46,0,0,1,6,59,2,0,0,0,0,Bot
4290,172.31.168.13_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4291,172.31.168.12_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4292,172.31.168.11_trafic,4,1,4,4,3,0,0,1,1,1,4,0,1,1,0,clean
4293,172.31.245.194_trafic,35,25,5,35,23,0,1,1,3,13,1,0,1,1,0,clean
4294,172.31.154.201_trafic,95,36,30,19,47,0,0,1,3,12,2,0,0,0,0,Bot
4295,172.31.149.235_trafic,508,320,9,14,190,0,0,1,12,169,1,0,0,0,0,clean
4296,172.31.247.84_trafic,346,97,173,7,47,0,0,1,5,44,3,0,1,1,0,Bot
4297,172.31.168.19_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4298,172.31.149.139_trafic,59,26,8,9,14,0,2,1,6,13,2,0,0,0,0,clean
4299,172.31.122.77_trafic,5,3,2,5,4,0,0,1,1,3,1,0,0,0,0,clean
4300,172.31.121.118_trafic,224,44,27,3,32,0,0,1,4,19,5,0,0,0,0,Bot
4301,172.31.12.241_trafic,193,26,47,3,41,0,0,2,4,11,7,0,1,1,0,Bot
4302,172.31.12.247_trafic,56,22,16,0,10,0,0,1,4,10,2,0,1,1,0,Bot
4303,172.31.12.27_trafic,798,540,58,15,62,0,0,27,11,77,1,0,1,1,0,Bot
4304,172.31.12.248_trafic,92,42,12,1,53,0,0,1,7,18,2,0,1,1,0,Bot
4305,172.31.12.249_trafic,44,14,13,0,4,0,0,1,2,4,3,0,1,1,0,Bot
4306,172.31.157.159_trafic,64,38,6,1,25,0,0,1,5,16,1,0,0,0,0,clean
4307,172.31.245.49_trafic,3,3,1,3,2,0,0,1,1,1,1,0,1,1,0,clean
4308,172.31.248.171_trafic,16,9,4,0,9,0,0,1,2,3,1,0,1,1,0,clean
4309,172.31.154.249_trafic,4,3,2,0,2,0,0,1,2,3,1,0,0,0,0,clean
4310,172.31.157.151_trafic,274,112,53,5,29,0,0,1,7,44,2,0,0,0,0,Bot
4311,172.31.245.177_trafic,12,11,2,12,12,0,0,1,3,6,1,0,1,1,0,clean
4312,172.31.157.152_trafic,9,6,2,9,9,0,0,1,1,3,1,0,0,0,0,clean
4313,172.31.154.243_trafic,139,51,19,2,18,0,0,1,3,12,2,0,0,0,0,Bot
4314,172.31.154.240_trafic,31,18,9,0,5,0,0,1,3,13,1,0,0,0,0,clean
4315,172.31.154.241_trafic,179,74,30,7,44,0,0,1,5,33,2,0,0,0,0,Bot
4316,172.31.248.14_trafic,46,21,7,1,9,0,0,1,2,13,2,0,1,1,0,clean
4317,172.31.153.235_trafic,83,33,9,1,34,0,0,1,4,14,2,0,0,0,0,clean
4318,172.31.153.237_trafic,6,6,1,3,2,0,0,1,2,2,1,0,0,0,0,clean
4319,172.31.114.90_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
4320,172.31.12.26_trafic,107,22,13,13,33,0,0,2,3,11,4,0,1,1,0,Bot
4321,172.31.247.228_trafic,263,50,33,4,25,0,0,1,6,21,5,0,1,1,0,Bot
4322,172.31.122.95_trafic,141,16,120,2,6,0,0,1,2,9,8,0,0,0,0,Bot
4323,172.31.122.94_trafic,11,11,1,11,10,0,0,1,2,7,1,0,0,0,0,clean
4324,172.31.246.251_trafic,142,52,41,4,17,0,0,1,5,25,2,0,1,1,0,Bot
4325,172.31.158.39_trafic,5,4,2,5,5,0,0,1,1,2,1,0,0,0,0,clean
4326,172.31.236.42_trafic,177,25,46,6,45,0,0,1,4,16,7,0,1,1,0,Bot
4327,172.31.153.239_trafic,90,24,20,1,9,0,0,1,4,16,3,0,0,0,0,Bot
4328,172.31.109.5_trafic,17,13,2,1,7,0,0,1,2,9,1,0,0,0,0,clean
4329,172.31.234.138_trafic,27,22,4,27,25,0,0,1,3,16,1,0,1,1,0,Bot
4330,172.31.234.137_trafic,42,15,7,7,10,0,0,1,2,10,2,0,1,1,0,clean
4331,172.31.234.136_trafic,83,31,11,5,16,0,0,1,5,15,2,0,1,1,0,Bot
4332,172.31.234.133_trafic,36,16,11,0,12,0,0,1,2,9,2,0,1,1,0,Bot
4333,172.31.237.66_trafic,337,147,19,6,71,0,0,1,7,80,2,0,1,1,0,Bot
4334,172.31.252.20_trafic,122,24,13,6,16,0,0,1,3,9,5,0,1,1,0,Bot
4335,172.31.158.32_trafic,67,18,11,16,18,0,0,1,2,12,3,0,0,0,0,Bot
4336,172.31.247.88_trafic,57,49,3,19,30,0,0,1,2,19,1,0,1,1,0,clean
4337,172.31.158.30_trafic,69,27,11,1,9,0,0,1,3,16,2,0,0,0,0,Bot
4338,172.31.158.31_trafic,2,2,1,2,1,0,0,1,1,2,1,0,0,0,0,clean
4339,172.31.146.48_trafic,185,122,17,10,68,0,0,1,7,73,1,0,0,0,0,Bot
4340,172.31.111.27_trafic,12,8,2,0,3,0,0,1,2,4,1,0,0,0,0,clean
4341,172.31.224.74_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4342,172.31.158.38_trafic,164,88,26,13,60,0,0,1,4,31,1,0,0,0,0,Bot
4343,172.31.123.15_trafic,148,38,22,2,17,0,0,1,2,5,3,0,0,0,0,Bot
4344,172.31.234.44_trafic,6,5,2,6,6,0,0,1,2,5,1,0,1,1,0,clean
4345,172.31.234.45_trafic,33,18,4,0,5,0,0,1,4,14,1,0,1,1,0,clean
4346,172.31.224.61_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4347,172.31.242.205_trafic,4,4,1,4,3,0,0,1,2,3,1,0,1,1,0,clean
4348,172.31.230.243_trafic,210,27,36,6,22,0,0,1,5,11,7,0,1,1,0,Bot
4349,172.31.235.175_trafic,70,36,4,1,18,0,0,1,2,14,1,0,1,1,0,clean
4350,172.31.153.12_trafic,5,5,1,5,3,0,0,1,3,4,1,0,0,0,0,clean
4351,172.31.153.15_trafic,38,19,7,0,8,0,0,1,2,8,2,0,0,0,0,clean
4352,172.31.234.49_trafic,73,36,5,9,13,0,0,1,2,12,2,0,1,1,0,clean
4353,172.31.230.245_trafic,74,36,11,1,22,0,0,1,4,23,2,0,1,1,0,Bot
4354,172.31.250.125_trafic,3,3,1,1,1,0,0,1,1,3,1,0,1,1,0,clean
4355,172.31.12.20_trafic,61,25,6,7,29,0,0,1,3,17,2,0,1,1,0,clean
4356,172.31.169.177_trafic,27,17,5,3,8,0,0,1,2,9,1,0,1,1,0,clean
4357,172.31.237.88_trafic,144,65,18,6,23,0,3,1,5,19,2,0,1,1,0,Bot
4358,172.31.121.249_trafic,125,67,14,6,27,0,0,1,4,39,1,0,0,0,0,Bot
4359,172.31.226.83_trafic,23,17,4,0,12,0,0,1,3,9,1,0,1,1,0,clean
4360,172.31.234.250_trafic,175,55,32,3,18,0,0,1,4,17,3,0,1,1,0,Bot
4361,172.31.234.251_trafic,3,3,1,3,1,0,0,1,1,2,1,0,0,0,0,clean
4362,172.31.234.252_trafic,175,117,10,6,26,0,0,1,13,56,1,0,1,1,0,clean
4363,172.31.107.144_trafic,3,3,1,3,3,0,0,1,2,2,1,0,0,0,0,clean
4364,172.31.248.117_trafic,73,30,7,1,15,0,0,1,2,9,2,0,1,1,0,clean
4365,172.31.121.18_trafic,62,39,4,1,9,0,9,1,7,13,1,0,0,0,0,clean
4366,172.31.151.163_trafic,429,94,21,7,26,0,0,1,2,30,4,0,0,0,0,Bot
4367,172.31.151.160_trafic,225,159,9,5,37,0,0,1,4,54,1,0,0,0,0,clean
4368,172.31.168.132_trafic,12,10,2,0,5,0,0,1,3,5,1,0,1,1,0,clean
4369,172.31.232.222_trafic,188,67,28,3,38,0,0,1,4,21,2,0,1,1,0,Bot
4370,172.31.151.164_trafic,171,85,30,6,91,0,0,1,13,44,2,0,0,0,0,clean
4371,172.31.151.165_trafic,332,88,36,5,23,5,3,1,12,31,3,0,0,0,0,clean
4372,172.31.150.161_trafic,16,8,7,0,2,0,0,1,2,5,2,0,0,0,0,clean
4373,172.31.150.166_trafic,374,158,30,6,51,0,0,1,8,68,2,0,0,0,0,Bot
4374,172.31.150.165_trafic,7,7,1,7,5,0,0,1,2,4,1,0,0,0,0,clean
4375,172.31.224.90_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
4376,172.31.110.65_trafic,18,15,3,9,6,0,0,1,2,6,1,0,0,0,0,clean
4377,172.31.110.64_trafic,30,18,3,7,14,0,0,1,4,12,1,0,0,0,0,clean
4378,172.31.153.71_trafic,38,28,5,1,22,0,1,1,3,11,1,0,0,0,0,clean
4379,172.31.110.66_trafic,56,23,20,0,7,0,0,1,3,11,2,0,0,0,0,Bot
